start_date,end_date,resp_type,ip_add,progress,dur_sec,finished,rec_date,resp_ID,loc_lat,loc_long,user_lang,agree,bee_country,bee_region,birth_year,gender,educ_highest,bk_years,est_hives,type_hives,type_hives_text,bee_prof,bee_move,insp_hives,atb_int,atb_treat,med_trtmnts,use_atb_for,use_atb_txt,get_atb,get_atb_txt,need_scrp,need_scrp_txt,how_atb,info_atb,info_atb_txt,use_nolab,know_atb,agr_no_eat,know_atb_res,know_resist,atb_fail,agr_work,vet_risk,atb_imp,exp_resist,int_bht,int_otc,prof_groups,bee_train,int_bkconn,add_comm,q_lang,region
2019-08-26 20:22:13,2019-08-26 20:33:59,0,162.226.239.38,100,705,1,2019-08-26 20:34:00,R_DlbjAyQvQpT2e9X,44.497498,-88.032402,EN,1,98,52,29,1,4,13,14,4,,6,11,3,4,2,,6,,,,1,,,9,,2,1,1,5,5,5,1,4,3,1,4,1,Wisconsin Honey Producers Association ,,9,,EN,North America
2019-08-26 20:40:34,2019-08-26 20:48:34,0,68.45.27.155,100,479,1,2019-08-26 20:48:34,R_xeVTSBND2kTQFTr,39.139694,-86.514099,EN,1,98,17,33,2,1,21,3,4,,6,11,8,4,2,ApiLifeVar,7,,5,Mailed to me by Veto-pharma,2,,2,"7,3",,3,2,1,4,4,2,1,5,3,1,4,1,"The Beekeepers of Indiana, Bee Town Bee Club, Bedford Beekeepers, 10oâclock Beekeepers association ",,7,,EN,North America
2019-08-27 01:17:14,2019-08-27 01:24:25,0,185.65.122.110,100,430,1,2019-08-27 01:24:25,R_1kTewT3EPKMkBDD,44.778397,17.193893,EN,1,174,,48,2,4,19,15,4,,6,11,8,4,2,n/a,6,,5,n/a,3,n/a,,,,,6,1,4,4,5,,,,,4,1,SUPRS, plenty of them,10,in Bosnia and Herzegovina ATB is officially forbidden and some questions in survey are not filled in:,EN,Continental Europe
2019-08-27 04:16:04,2019-08-27 04:21:11,0,86.184.173.153,100,307,1,2019-08-27 04:21:12,R_2zU76zKFapFRhWY,53.757294,-2.7236023,EN,1,171,,36,,4,11,10,11,14*12 and standard national,6,10,6,6,2,Thymol and Oxalic Acid and Formic Acid,6,,,,3,"NBU can authorise their use, but rarely does;  it is illegal to use without authorisation",,6,NBI/APHA,1,3,1,4,4,1,1,5,3,1,4,1,,,6,Most questions are not relevent to the UK,EN,UK
2019-08-27 06:44:34,2019-08-27 06:47:57,0,150.237.18.45,100,202,1,2019-08-27 06:47:58,R_3dR35GPDuFNqStR,53.716705,-.33329773,EN,1,171,,43,1,4,9,12,11,National,6,10,6,2,2,,6,,,,1,,,6,UK. National bee unit.,,5,1,4,4,1,1,5,3,1,5,2,British Beekeeping Association,,6,,EN,UK
2019-08-27 07:54:48,2019-08-27 07:59:37,0,95.144.106.153,100,289,1,2019-08-27 07:59:38,R_279XyqN4OniTTaJ,54.076294,-.23019409,EN,1,171,,40,2,2,5,2,11,National,6,11,6,"2,4",2,,4,Never used,1,,1,,2,6,Never used,2,1,1,4,4,5,1,4,3,1,4,1,BBKA,,8,,EN,UK
2019-08-27 12:38:32,2019-08-27 12:43:28,0,128.173.229.120,100,295,1,2019-08-27 12:43:29,R_3Gf9rRaL9q5YOjH,37.1353,-80.4188,EN,1,98,49,47,2,3,9,1,4,,6,11,3,"2,4",2,none,6,,,,,,,"1,8,9,5",,2,2,1,4,4,5,2,4,3,1,4,1,New River Valley Beekeepers,"Beginning Beekeeping, weekend seminar",7,,EN,North America
2019-08-27 12:27:21,2019-08-27 12:45:51,0,86.185.135.199,100,1110,1,2019-08-27 12:45:52,R_1KeSFdvCKJsYM2u,52.439102,-1.5039063,EN,1,171,,28,1,4,16,6,11,National 14 x 12,6,11,8,2,2,"Oxalic acid, Apivar",6,,5,Do not use,2,,,"2,9",,2,1,1,4,4,5,1,4,2,1,4,2,Bbka,"Goverment bee inspecyor led course on efb, afb and nosema",6,Nationwide service already exidts in uk,EN,UK
2019-08-27 18:26:18,2019-08-27 18:37:11,0,74.78.228.22,100,652,1,2019-08-27 18:37:12,R_1r6pwsCaJLzS9GQ,43.979095,-75.601303,EN,1,98,35,29,1,4,54,20,4,,6,10,6,4,2,,6,,,,1,,,"9,3,4",,3,3,1,4,4,1,1,5,3,1,4,1,Apis M,Master Beekeeper Program UM,8,,EN,North America
2019-08-27 19:46:03,2019-08-27 19:54:18,0,79.73.150.171,100,494,1,2019-08-27 19:54:18,R_1ovtvJ9URVETIfO,51.488602,-.21620178,EN,1,171,,30,1,4,10,20,11,UK National,6,11,6,2,2,"Apiguard, oxalic acid","1,7,8",,10,,2,,2,9,,1,2,1,5,4,5,1,5,3,1,4,1,BBKA. British Beekeeping Association,BBKA Basic Assessment,8,,EN,UK
2019-08-28 00:53:01,2019-08-28 01:09:04,0,94.197.121.247,100,963,1,2019-08-28 01:09:05,R_XNj7hEaFuYqJGRH,51.496399,-.12240601,EN,1,171,,50,3,3,14,25,11,National. Commercial ,6,11,6,4,2,"MAQS, Apiguard, apitraz, oxalic acid",6,,,,,,,,,,3,1,4,4,,1,,3,,4,2,"BBKA, IBRA","BBKA modules, BBKA Qualified Beekeeper ",9,"Antibiotics are not legal for beekeepers to administer in the UK, only NBU bee inspectors can use them in exceptional circumstances for EFB. AFB infected colonies and most EFB colonies are routinely culled. There are no EU approved medicines for nosema (Apis or ceranae) infections. ",EN,UK
2019-08-28 02:46:07,2019-08-28 02:50:20,0,81.105.209.246,100,252,1,2019-08-28 02:50:21,R_10NJl5YDIEvUCPc,53.716705,-1.8500061,EN,1,171,,57,1,3,15,6,11,British National,6,11,6,4,2,Oxalic Acid Dihydrate,4,Antibiotics are no longer available foro treatment of bees in the UK,,,,,,,,,1,2,5,4,1,1,5,2,1,5,2,,,7,,EN,UK
2019-08-28 03:36:10,2019-08-28 03:42:04,0,115.188.192.205,100,354,1,2019-08-28 03:42:05,R_1Hen5aXmFi12kma,-37.783707,175.28241,EN,1,212,150,32,1,1,34,500,4,,5,10,3,"2,4",2,,6,,5,none,3,not applicable in NZ,,,,3,1,1,4,4,1,1,5,2,1,4,1,nz beekeeping inc,"afb recognition course, numerouse seminar days",6,,EN,
2019-08-28 04:58:12,2019-08-28 05:02:44,0,85.255.233.104,100,272,1,2019-08-28 05:02:45,R_10YpWtEbT3QM1V3,51.496399,-.12240601,EN,1,171,,51,2,1,6,5,11,Nationals,6,11,8,"2,4",2,,6,,5,haven't needed to buy any,2,,2,"9,4",,2,1,1,5,4,5,1,5,1,1,4,1,BBKA,"Basic Assessment, Bee Health Day, BBKA Spring Convention",9,,EN,UK
2019-08-28 05:31:51,2019-08-28 05:40:46,0,92.12.86.225,100,534,1,2019-08-28 05:40:46,R_1FJvNHNzdtFmqmZ,52.476807,-1.9340973,EN,1,171,,64,1,3,8,24,11,British National,5,11,8,"2,4",2,,6,,5,Don't use,1,,,,,4,3,1,4,4,2,1,4,3,1,4,1,,,8,,EN,UK
2019-08-28 05:53:05,2019-08-28 05:56:30,0,91.110.228.136,100,205,1,2019-08-28 05:56:31,R_0HBwcMPwgiBNhiV,50.822906,-2.4282074,EN,1,171,,51,1,4,19,12,11,commercial,6,11,6,"1,2,4",2,,6,,5,I don't use antibiotics,,,,,,,5,1,4,4,5,1,,3,,5,1,bbka,,6,,EN,UK
2019-08-28 10:48:42,2019-08-28 10:53:59,0,146.198.46.203,100,316,1,2019-08-28 10:53:59,R_3F3RQvFvjJigXNN,53.883301,-1.9167023,EN,1,171,,38,1,2,7,4,11,british national,,11,8,4,2,,6,,5,Never use antibiotics,2,,,,,2,5,1,4,4,5,1,5,3,1,4,1,BBKA,Modules on: Bee health & Anatomy,6,,EN,UK
2019-08-28 10:50:34,2019-08-28 10:57:55,0,217.155.206.224,100,441,1,2019-08-28 10:57:56,R_2qz3GXBsAdyJ13Y,50.834106,-.27430725,EN,1,171,,29,2,3,5,3,11,National,6,11,6,,2,,,,10,,1,,2,"9,3,4",,3,5,1,5,4,5,1,5,3,1,4,1,BBKA,,8,,EN,UK
2019-08-28 16:00:20,2019-08-28 16:06:00,0,92.233.252.8,100,340,1,2019-08-28 16:06:01,R_1LFqLizF8XJBGac,53.801697,-1.783905,EN,1,171,,41,2,4,8,5,11,National,6,11,6,"2,4",2,,6,,,,,,,,,,5,1,5,4,,1,5,4,1,4,1,"BBKA, YBKA , BBKA, BIBA","BBKA modules, BBKA basic assessment ",7,,EN,UK
2019-08-22 05:11:25,2019-08-22 05:12:42,0,163.171.0.4,36,77,0,2019-08-29 05:12:48,R_1LclHt9m6CFzD5V,,,EN,1,171,,61,2,2,5,8,11,National,,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-08-29 06:18:58,2019-08-29 06:23:26,0,62.232.242.226,100,267,1,2019-08-29 06:23:27,R_8olbGbcGVDitO01,52.375,-2.2416992,EN,1,171,,55,2,1,,2,2,,6,10,6,6,2,natural only for anything other than varroa,6,,5,do not.,2,,2,6,,2,5,1,5,4,5,1,5,3,1,4,1,Ludlow beekeepers,initial new starteer training,8,I've luckily never needed to treat my bees with antibiotics. And would rely on DEFRA to advise,EN,UK
2019-08-22 06:33:32,2019-08-22 06:37:21,0,86.190.178.106,79,228,0,2019-08-29 06:37:27,R_1lt7Zndtqu4nHTy,,,EN,1,171,,51,2,1,8,2,11,British Standard,6,11,6,4,2,,,,,,,,,,,2,1,1,4,4,,1,5,,1,,,,,,,EN,UK
2019-08-22 09:20:14,2019-08-22 09:23:15,0,92.54.153.138,36,181,0,2019-08-29 09:23:20,R_eLjhVpRQ6JbTQYN,,,EN,1,171,,54,1,4,7,3,11,National,6,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-08-29 10:34:02,2019-08-29 10:44:55,0,88.106.165.60,100,653,1,2019-08-29 10:44:56,R_1mVthRAszR8R5hx,51.7043,-3.3130951,EN,1,171,,33,1,2,34,9,11,Mod. National,6,10,3,4,2,,6,,,,1,,2,1,,3,5,1,5,4,5,1,4,3,2,4,1,,,9,,EN,UK
2019-08-29 10:52:25,2019-08-29 10:56:22,0,86.167.155.51,100,237,1,2019-08-29 10:56:22,R_2Yifm0YPLynfmB5,51.535995,-.092498779,EN,1,171,,37,2,3,14,1,11,National 14 x 12,6,11,8,"2,4",2,"Apiguard, MAQS strips",6,,,,1,,2,9,,2,1,1,4,4,5,1,4,3,1,4,1,"BBKA, BDBKA","Basic assessment, swarm control, Queen rearing",7,,EN,UK
2019-08-29 14:45:44,2019-08-29 14:49:52,0,82.132.239.28,100,248,1,2019-08-29 14:49:53,R_2dH14XDsrrw1GRP,51.496399,-.12240601,EN,1,171,,71,1,2,5,2,11,British national,6,11,8,4,2,,,,,,2,,2,,,2,1,2,4,4,5,1,5,2,1,4,1,Sheffield  beekeepers association  (uk),Beginners course ,7,,EN,UK
2019-08-29 15:23:53,2019-08-29 15:40:02,0,31.50.34.59,100,968,1,2019-08-29 15:40:02,R_2cq2SJavjP0KuP1,50.716705,-2.4333038,EN,1,171,,35,1,2,9,4,4,,6,11,6,4,2,"Amitraz, Thymol, Formic acid, Oxalic acid",6,,5,I do not routinely use antibiotics and I would only do so on specific instruction or advice from my Seasonal Bee Inspector,1,,2,"7,8,9,3,4,6",National Bee Unit inspectors,3,2,1,4,4,5,1,4,3,1,4,1,"Dorchester & Weymouth Beekeepers' Association, British Beekeepers' Association, BIBBA, National Bee Unit, IBRA","D&WBKA Beginners Course, BBKA Module 1, NBU Bee Health Days",9,,EN,UK
2019-08-29 23:30:08,2019-08-29 23:38:20,0,86.133.209.167,100,491,1,2019-08-29 23:38:20,R_1fZdoA47i1Zb3BP,50.822906,-2.4282074,EN,1,171,,37,2,1,7,4,11,National ,6,11,6,,2,None ,,,,,,,,,,1,5,1,4,4,5,1,5,3,1,4,1,Bbka and Dorchester and Weymouth beekers,Bbka and Dorchester and Weymouth beekeepers association ,8,I never use antibiotics ,EN,UK
2019-08-30 04:11:01,2019-08-30 04:16:12,0,31.185.242.162,100,310,1,2019-08-30 04:16:12,R_1245rwZZmq0YDtI,53.350006,-1.5500031,EN,1,171,,31,1,3,9,5,11,Polystyrene UK National & 14x12,6,11,8,,2,,6,,,,,,,,,,5,1,4,4,5,1,5,3,1,,,,,,,EN,UK
2019-08-23 10:34:47,2019-08-23 10:42:40,0,86.151.131.46,79,473,0,2019-08-30 10:43:21,R_2B51JBy9yG4zPoy,,,EN,1,171,,41,1,2,14,60,11,National,6,11,6,2,2,None only MAQS strips and Oxalic Acid,6,,5,Don't use them,1,,2,"3,4",,3,1,3,4,4,5,1,5,3,1,,,,,,,EN,UK
2019-08-23 11:54:23,2019-08-23 12:00:21,0,79.73.77.98,36,358,0,2019-08-30 12:00:22,R_1OABh9DmFWWqNey,,,EN,1,171,,47,1,4,26,20,11,BS National,6,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-08-31 12:16:12,2019-08-31 12:22:37,0,86.132.189.29,100,384,1,2019-08-31 12:22:37,R_2ykAPb86Q9zPC5L,51.889206,.90420532,EN,1,171,,30,1,3,31,7,11,Modified Commercial,6,11,6,"2,4",2,ApiBioxal and Apivar for varroa.,6,,,,,,,9,,2,3,1,4,4,1,1,4,3,2,4,1,"Essex Beekeepers Association, British Beekeepers Association","Beginners' Beekeeping Course, Bee Health Days",9,,EN,UK
2019-08-31 20:53:30,2019-08-31 21:02:27,0,47.33.140.193,100,536,1,2019-08-31 21:02:27,R_1r8gZWNtFdwpFOi,46.059402,-118.33611,EN,1,98,50,32,1,2,9,6,4,,6,11,8,4,2,"For varroa: Formic Pro, Apiguard, Oxalic acid","6,4",The only of these I have encountered (so far) is varroa which is not typically treated with antibiotics.,5,n/a,1,,,6,n/a,3,1,1,4,4,5,1,4,3,1,4,1,Washington State Beekeepers,,10,I feel my experoence is not relevant to much of this survey as I have not used antibiotics in my beekeeping.,EN,North America
2019-08-26 18:32:41,2019-08-26 18:32:56,0,8.40.48.8,7,15,0,2019-09-02 18:33:22,R_uvT3CTEVte9fYul,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,
2019-09-03 03:18:23,2019-09-03 03:24:40,0,86.174.1.16,100,376,1,2019-09-03 03:24:40,R_2xDgNMU27BEAdo1,50.825897,-2.8878937,EN,1,171,,29,1,4,12,2,4,,6,11,8,"1,4,5",1,Apiguard,7,,5,Beeking suppliers,2,,1,"2,9",,2,2,1,4,4,2,1,5,2,1,5,1,British Beekeepers Association,Initial introduction to beekeeping and one-off talks,7,,EN,UK
2019-09-03 05:06:06,2019-09-03 05:09:40,0,94.3.53.216,100,213,1,2019-09-03 05:09:40,R_0DI1h1cG0zAKF5n,50.830307,-.32569885,EN,1,171,,35,1,2,8,3,11,UK National,6,11,6,4,2,,6,,,,,,,,,,5,2,4,4,5,1,4,3,1,4,1,,,8,,EN,UK
2019-09-03 10:14:48,2019-09-03 10:21:05,0,82.22.203.233,100,376,1,2019-09-03 10:21:06,R_2cCRjpqe9SWIKPe,50.847794,-.93699646,EN,1,171,,31,1,,7,7,11,British National,,11,6,4,2,,6,,,,,,,,,3,5,1,4,4,5,1,5,3,1,4,1,West Sussex Beekeeping Association,BBKA Basic Assessment ,6,,EN,UK
2019-08-27 11:13:24,2019-08-27 11:17:01,0,85.255.232.207,79,216,0,2019-09-03 11:17:04,R_0fCmiSabt1KUOAx,,,EN,1,171,,42,1,4,7,6,11,,6,11,8,4,2,Oxalic acid,6,,,,,,,,,1,5,1,5,4,1,1,5,3,1,,,,,,,EN,UK
2019-09-03 16:19:54,2019-09-03 16:28:51,0,107.135.63.104,100,537,1,2019-09-03 16:28:52,R_A4dKmHnkI97Tu5r,41.920898,-87.7043,EN,1,171,,23,1,4,54,13,11,,5,11,6,4,2,none,6,,6,,2,,2,"9,3,4",,3,6,1,4,4,3,1,4,3,1,4,1,British Beekeepers' Association,Eastern Apicultural Society in US,7,none,EN,UK
2019-09-04 03:30:21,2019-09-04 03:34:27,0,81.153.235.148,100,245,1,2019-09-04 03:34:28,R_1obwv0qkzxCIlW9,51.904907,.91859436,EN,1,171,,45,2,3,11,12,11,British National ,6,11,8,2,2,,6,,,,,,,3,,5,1,1,4,4,5,1,5,3,1,4,1,BBKA ,,8,,EN,UK
2019-09-04 07:07:49,2019-09-04 07:18:40,0,82.13.160.141,100,650,1,2019-09-04 07:18:40,R_1Eatfpw8QxCp2Ln,50.946304,-1.4055023,EN,1,171,,26,1,1,12,4,11,W.B.C. & National,6,11,6,4,2,Oxalic Acid ,6,,,,,,,,,,1,1,4,5,5,1,5,3,1,4,1,,"Bee Health training days, twice",8,,EN,UK
2019-08-30 03:21:40,2019-08-30 03:24:30,0,217.44.74.41,36,169,0,2019-09-06 03:24:39,R_2v67ibHC5yjA5fX,,,EN,1,171,,55,1,2,9,3,11,British National,6,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-09-06 09:44:12,2019-09-06 09:49:44,0,136.35.42.230,100,332,1,2019-09-06 09:49:49,R_zeuylu1o3sIKJgZ,39.027802,-94.6558,EN,1,98,19,37,1,2,8,5,4,,6,11,6,4,2,,6,,,,,,,"9,3,5",,2,1,1,4,4,5,1,5,2,2,4,1,"KS Honey Producers, MO State Assoc. NE KS Beekeepers, ABF","HAS conferences, KS & MO spring and fall conf., NE KS Beekeepers Fun Day",9,,EN,North America
2019-08-31 06:26:39,2019-08-31 06:31:23,0,67.142.100.71,12,284,0,2019-09-07 06:31:43,R_2AZ7gvkOO0Au3Yh,,,EN,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,North America
2019-09-08 13:34:33,2019-09-08 13:39:35,0,81.151.150.180,100,301,1,2019-09-08 13:39:35,R_5pSqgXffs2O7oR3,51.899994,-1.153595,EN,1,171,,39,2,4,12,2,11,National,6,11,8,"2,4",2,Apiguard,6,,5,I don't use them!,3,I don't use them,,6,I don't use them,,,1,4,4,5,1,5,3,1,4,1,"OBKA, BBKA","Initial training with local beekeeping organisation, various lectures since.",7,Your questions are problematic as they continued to assume I used antibiotics after I had said I did not so I have not answered all and some answers may be misleading. I would not dream of using antibiotics on my bees,EN,UK
2019-09-09 20:01:18,2019-09-09 20:04:10,0,86.140.71.128,100,172,1,2019-09-09 20:04:11,R_2Bsbzjuve3KZK1s,51.388107,-.50779724,EN,1,171,,38,2,3,15,4,11,National,6,11,8,"2,4",2,Apivar,6,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-09-03 03:46:59,2019-09-03 03:47:07,0,197.250.227.25,7,8,0,2019-09-10 03:47:25,R_2VJwqjaHEnYdpGm,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,
2019-09-11 07:35:10,2019-09-11 07:42:03,0,195.143.10.229,100,413,1,2019-09-11 07:42:04,R_1DYah8mHCXRnxlq,51.149994,-1.6999969,EN,1,171,,57,1,3,5,3,"4,11",BS National,6,11,6,4,2,,6,,,,2,,2,"9,3,4",,2,5,3,5,4,5,1,5,4,1,4,1,British Bee Keepers' Association; BeeBase National Bee Unit,,10,,EN,UK
2019-09-11 23:58:03,2019-09-12 00:03:22,0,79.66.243.96,100,319,1,2019-09-12 00:03:23,R_3kndTPi7NyppvN0,53.733307,-2.6667023,EN,1,171,,41,1,4,7,2,2,,6,11,8,2,2,apigard,6,,,,2,,2,"2,9,3",,3,1,1,5,4,5,1,4,3,1,4,1,lancaster bee keepers,beginners course,8,,EN,UK
2019-09-02 12:36:16,2019-09-05 21:41:33,0,190.5.48.89,36,291916,0,2019-09-12 21:42:13,R_vo7vT74BLCkQWdP,,,ES-ES,1,100,81,67,1,3,15,120,4,,6,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES-ES,
2019-09-14 04:52:33,2019-09-14 04:59:46,0,86.171.32.71,100,433,1,2019-09-14 04:59:47,R_1CBcdpWUEyOpqYL,52.221207,1.3419952,EN,1,171,,18,1,2,38,12,11,Commercial,6,10,8,4,2,Apiguard,6,,,,1,,,5,,2,3,1,4,4,5,1,5,3,1,4,1,British Beekeepers' Association (BBKA),"Many - some run by the BBKA, others run by the UK's Department for the Environment (National Bee Unit)  ",8,Antibiotics for bees are illegal in the UK; it is many years since I have seen any.,EN,UK
2019-09-16 01:54:08,2019-09-16 01:56:39,0,86.152.235.82,100,150,1,2019-09-16 01:56:40,R_3oLwQBN8gshfYG3,51.293503,-.64579773,EN,1,171,,39,1,3,8,3,11,National,6,11,6,,2,,6,,,,2,,,,,2,5,1,5,4,5,1,5,3,1,4,1,Beebase,peter smith,8,,EN,UK
2019-09-16 05:00:21,2019-09-16 05:08:46,0,91.253.221.208,100,505,1,2019-09-16 05:08:48,R_2QXuNbJ82CXCIxE,43.147903,12.109695,IT,1,177,,73,1,1,7,30,10,,5,11,6,4,2,"Apivar, Apiguard, Capovilla",,,,,,,,,,2,5,1,5,4,1,1,5,3,1,4,1,Gruppo Api Sparse,"Corso generale di apicoltura, corsi fino al 3 livello, corso apicoltura professionista",10,,IT,Continental Europe
2019-09-16 09:16:37,2019-09-16 09:23:00,0,5.90.138.10,100,382,1,2019-09-16 09:23:00,R_2wcYiZF7yhDbz99,41.890396,12.512405,IT,1,177,,52,2,4,11,10,10,,6,11,7,2,2,Acido ossalico e timolo,4,Non li ho usati mai,,,3,"Non li ho usati, ma come per gli uomini credo sia necessario anche per le api",2,1,,2,1,1,5,5,1,1,4,4,1,4,1,Gruppo Api Sparse,5,8,,IT,Continental Europe
2019-09-16 09:25:36,2019-09-16 09:37:59,0,185.46.212.75,100,743,1,2019-09-16 09:37:59,R_2SxG3liWVbRXMDg,52.382401,4.8995056,EN,1,171,,64,2,3,6,4,11,BS (British Standard) National Hive,6,11,6,4,2,MAQS & Oxalic acid,"6,4","If a government Bee Inspector recommended treating a colony with Nosema with antibiotics, I would follow their advice.",,,,,,"1,9,6",Government Bee Inspector / DEFRA,3,1,1,4,4,5,1,5,3,1,4,1,"BBKA, The Central Association of Bee-Keepers","BeeBase online training in bee health (government sponsored), assorted lectures and workshops at BBKA & BIBBA conferences",9,,EN,UK
2019-09-18 11:09:15,2019-09-18 11:13:26,0,93.36.194.190,100,250,1,2019-09-18 11:13:27,R_sFCO3w0HZrRthXb,41.890396,12.512405,IT,1,177,,73,2,2,4,5,10,,6,11,7,4,1,,7,,10,,2,,"1,2","2,9,3,4",,3,3,1,4,4,2,1,5,3,2,4,2,ARAL,,9,,IT,Continental Europe
2019-09-18 14:09:26,2019-09-18 14:16:16,0,181.112.155.172,100,409,1,2019-09-18 14:16:16,R_2OZKz5kSWyrzMH3,-.21429443,-78.501701,ES-ES,1,102,,63,1,3,18,120,4,,5,10,6,6,2,,6,,,,2,,,,,5,6,1,4,4,1,1,4,3,1,4,1,"ADAPI, ASOPROAC, ASOPRAME ","curso de la OIe sobre enfermedades de las abejas, curso virtual sanidad apicola Oirsa.",10,ninguno,ES-ES,
2019-09-20 06:11:21,2019-09-20 06:17:27,0,178.118.149.171,100,366,1,2019-09-20 06:17:28,R_3lM4JB1Uf614jkz,51.197006,3.178894,EN,1,185,,60,1,4,6,14,"6,11","Zander, Simplex",6,11,8,4,2,,6,,,,1,,2,"1,8",,3,1,1,5,4,5,1,5,3,1,4,1,"KonVIB, Mellifica, Zwartebij.org, AVI, American Bee Journal, Kiwimana, TFB, ...","Beginner course, advanced course, teaching natural beekeeping",8,,EN,Continental Europe
2019-09-27 03:56:17,2019-09-27 04:01:18,0,93.47.130.255,100,300,1,2019-09-27 04:01:18,R_2WOml1AEoRJdJMa,45.530502,9.1394958,IT,1,177,,57,1,1,19,30,10,,5,10,6,4,2,,4,in italy it's illegal,5,in italy it's illegal,3,in italy it's illegal,,6,in italy it's illegal,4,3,1,4,4,3,1,4,3,2,4,1,,CRA API,9,,IT,Continental Europe
2019-09-27 04:09:12,2019-09-27 04:20:09,0,62.170.66.156,100,656,1,2019-09-27 04:20:10,R_1PZQ5U5wxV7nTXf,38.119293,13.367493,IT,1,177,,69,2,1,6,7,10,,6,11,6,4,2,"thymovar, apistan, apiguard, varromed, acido ossalico sublimato",,,,,,,,,,2,2,1,4,4,5,1,4,3,1,4,1,Associazione Apicoltori Roma e Provincia,"Corso base di apicoltura, giornate formative sulle patologie apistiche, corso di analisi sensoriale del miele",9,,IT,Continental Europe
2019-09-27 04:22:37,2019-09-27 04:33:19,0,159.213.41.170,100,642,1,2019-09-27 04:33:20,R_3PFcsvUpA1UAzUW,43.675598,10.554901,IT,1,177,,40,1,3,7,10,6,,6,11,8,"2,4",2,acido ossalico,2,,2,,2,,2,2,,4,3,1,4,4,2,1,4,3,3,4,1,,,9,,IT,Continental Europe
2019-09-27 05:06:12,2019-09-27 05:10:41,0,91.252.15.239,100,269,1,2019-09-27 05:10:42,R_cPj8qmOVQ4QR7nr,43.147903,12.109695,IT,1,177,,55,2,4,8,7,10,,6,11,7,4,2,,,,,,,,,,,2,2,3,4,4,1,1,5,3,,4,1,,,,,IT,Continental Europe
2019-09-27 05:18:53,2019-09-27 05:21:38,0,89.97.177.8,100,165,1,2019-09-27 05:21:39,R_1gqJVsABICnV83L,41.890396,12.512405,IT,1,177,,41,1,1,9,35,10,,6,11,8,"2,4",2,,,,,,,,,,,,1,1,,,1,1,5,3,1,4,1,,,9,,IT,Continental Europe
2019-09-27 05:19:55,2019-09-27 05:24:27,0,146.241.98.100,100,272,1,2019-09-27 05:24:28,R_3GuIkQpUuFXdosc,45.596695,8.6421051,IT,1,177,,59,1,1,14,280,10,,5,10,7,4,2,,,,,,,,,,,,3,1,4,4,,1,4,,,5,2,associazione apicoltori delle province toscane,,8,,IT,Continental Europe
2019-09-27 05:38:58,2019-09-27 05:50:35,0,80.181.220.33,100,697,1,2019-09-27 05:50:36,R_3HzdVeb1MRG4BxQ,41.890396,12.512405,IT,1,177,,32,1,1,24,20,10,,6,11,8,6,2,acido ossalico apiguard ,"6,4",mai usati,5,mai usati,,,,,,,,,4,4,,1,,3,1,5,2,,,,,IT,Continental Europe
2019-09-27 07:31:12,2019-09-27 07:40:40,0,93.41.106.221,100,568,1,2019-09-27 07:40:41,R_30da3BontgRjCcC,42.348297,14.164902,IT,1,177,,65,1,4,9,7,10,,6,11,6,"2,4",2,"APIBIOXAL, APIGUARD, APILIFEVAR",6,,5,NON USO ANTIBIOTICI,2,,,6,NON USO ANTIBIOTICI,3,2,1,4,4,1,1,4,3,1,4,1,FAI APICOLTORI ABRUZZO,A. TUMIDA (IZSVE ON LINE),10,Necessari testi informativi con illustrazioni fotografiche inerenti le diverse patologie ai fini di un loro adeguato riconoscimento,IT,Continental Europe
2019-09-27 07:27:57,2019-09-27 07:44:29,0,82.53.58.50,100,991,1,2019-09-27 07:44:29,R_3PiewW1nxvWuBJk,43.778503,11.249405,IT,1,177,,71,1,3,13,63,10,,5,11,7,4,2,,6,,,,,,,,,3,1,1,5,4,5,1,4,3,,4,2,,,9,,IT,Continental Europe
2019-09-27 07:50:27,2019-09-27 07:57:01,0,151.29.247.21,100,394,1,2019-09-27 07:57:02,R_1gLpGiTzVkdQZHu,43.708496,10.403595,IT,1,177,,53,2,2,11,100,10,,5,10,6,4,2,"Acido formico, acido ossalico, amitraz",,,,,,,,,,,3,1,4,4,5,1,4,3,1,4,1,Toscana Miele,"Corso apicoltura finanziato dalla reg. Toscana 200 ore, corso esperto apistico presso il CREA api di Bologna, vari corsi tenuti dall'associazione per formazione specifica su alcuni argomenti specifici",7,,IT,Continental Europe
