start_date,end_date,resp_type,ip_add,progress,dur_sec,finished,rec_date,resp_ID,loc_lat,loc_long,user_lang,agree,bee_country,bee_region,birth_year,gender,educ_highest,bk_years,est_hives,type_hives,type_hives_text,bee_prof,bee_move,insp_hives,ex_nosema,ex_af,ex_ef,know_nosema,know_ef,know_af,rec_nos,rec_af,rec_ef,use_nos,use_ef,use_af,use_dys,use_forg,use_dab,use_var,use_feed,use_repq,use_abtc,feas_dys,feas_forg,feas_deb,feas_var,feas_feed,reas_repq,feas_atbc,feas_breed,use_insp,use_odor,use_ropi_afb,use_afb_efb,use_comkit,use_distools,use_procwax,use_prevlab,use_dislab,use_shook,use_shook_all,use_atbc_afb,use_afb_dest,use_dest_all,use_afb_quick,use_afb_q,int_bht,int_otc,prof_groups,bee_train,int_bkconn,add_comm,q_lang,region
2019-08-26 12:20:27,2019-08-26 12:28:49,0,99.69.17.83,100,501,1,2019-08-26 12:28:49,R_1rP4MMASq827GGo,35.918198,-79.003502,EN,4,98,36,28,1,3,12,12,"4,11","Horizontal Langstroth, observation",5,11,4,1,9,8,3,3,3,1,2,3,4,4,5,3,5,3,3,5,6,5,5,5,5,6,7,6,5,5,5,6,7,6,5,7,5,4,6,4,3,5,7,,7,6,4,5,"NCSBA, Chatham County Beekeepers Association",,3,,EN,North America
2019-08-26 12:37:31,2019-08-26 12:47:35,0,50.109.118.225,100,603,1,2019-08-26 12:47:35,R_2fInD1F9P4MtpJ0,40.148697,-88.9627,EN,4,87,,17,1,3,48,5,4,,5,11,8,10,9,8,3,2,3,3,2,1,5,4,5,,,,7,,,,6,6,5,7,7,7,3,7,7,7,7,5,6,7,7,7,7,3,3,3,7,4,7,7,4,4,"IL Beekeepers Association, Central Eastern IL Beekeepers Association","U ofIL symposium, Association meetings",3,,EN,North America
2019-08-26 13:05:19,2019-08-26 13:10:15,0,90.221.151.107,100,295,1,2019-08-26 13:10:18,R_4H3zLWZ94V0jVnz,53.334702,-1.352005,EN,4,171,,44,1,4,20,35,11,National,4,11,8,1,9,8,3,4,4,2,2,2,4,5,5,7,5,4,3,5,6,3,7,4,4,7,6,7,3,4,4,5,6,6,3,7,6,3,6,3,6,3,3,7,7,6,4,4,"BBKA, BIBBA",several,2,,EN,UK
2019-08-26 13:12:46,2019-08-26 13:23:24,0,82.46.1.69,100,637,1,2019-08-26 13:23:25,R_2YnAXjchArYReNT,52.416702,-1.7832947,EN,4,171,,41,2,3,9,2,4,,5,11,7,1,9,8,3,2,2,2,2,2,5,5,5,7,5,4,3,5,5,3,7,7,5,4,7,5,3,4,5,7,7,7,7,7,5,7,7,3,3,3,7,7,7,7,4,4,BBKA,National Bee Unit Healthy Hive courses,5,All AFB hives in the UK are control destroyed by fire. We don't use antibiotics. NBU oversees our beekeeping - ie veterinarian checks,EN,UK
2019-08-26 13:24:54,2019-08-26 13:33:02,0,71.79.154.165,100,487,1,2019-08-26 13:33:02,R_3kAFo7IpOCwQnfF,41.039001,-81.738098,EN,4,98,38,39,2,3,7,4,4,,5,11,6,1,9,8,2,2,2,2,1,1,4,5,5,4,4,3,3,6,3,3,7,5,7,3,7,5,3,3,6,7,6,3,6,7,3,7,7,3,3,3,6,3,7,4,4,4,Tri County Beekeepers Assoc.,Bee conference at OARDC every year ,2,,EN,North America
2019-08-26 13:17:42,2019-08-26 13:46:32,0,109.153.124.195,100,1729,1,2019-08-26 13:46:32,R_V55a7szbCvTcrjH,51.850098,.3092041,EN,4,171,,33,1,4,12,5,11,UK National,5,11,6,1,11,8,2,3,3,1,1,1,4,4,4,7,6,5,3,,3,3,6,6,6,3,4,6,3,,5,5,,,4,7,5,3,3,5,3,3,,7,7,,4,4,BBKA,,2,,EN,UK
2019-08-26 13:41:48,2019-08-26 14:01:04,0,146.168.45.204,100,1156,1,2019-08-26 14:01:05,R_vYVCPmVV709rNnj,41.067993,-76.085701,EN,4,98,41,31,1,2,11,37,4,,5,11,8,1,9,8,3,3,3,2,1,2,4,4,4,6,6,,5,4,3,5,6,5,4,6,6,6,5,5,5,7,7,5,5,6,6,5,7,6,4,5,7,3,6,4,4,4,"Eas, ABF, PA State Beekeepers",,2,,EN,North America
2019-08-26 13:50:13,2019-08-26 14:06:49,0,213.119.67.182,100,996,1,2019-08-26 14:06:50,R_ueuN0k7RIo0s4zT,50.889008,3.427597,NL,4,185,,36,1,3,11,24,11,Simplex,5,11,8,1,9,8,4,3,3,3,2,2,4,5,5,4,7,3,3,6,3,3,4,6,3,3,6,3,3,5,6,6,7,6,6,7,7,5,7,7,7,3,7,3,6,7,4,4,de Mandelbie/Roeselare - de Kasteelbie/Ingelmunster - Deinse Imkersbond/Deinze - KonVIB/Vlaanderen,Imkersopleiding 3 jaar - opleiding Koninginnenteelt,3,,NL,Continental Europe
2019-08-26 14:40:44,2019-08-26 14:51:20,0,66.173.93.94,100,636,1,2019-08-26 14:51:21,R_ZrACIBcdIm0AQAV,46.988403,-94.503304,EN,4,98,26,46,2,4,17,2,4,,5,11,8,1,9,8,3,2,3,2,1,1,4,4,5,5,6,3,6,3,3,6,6,3,3,6,7,6,5,3,6,7,7,3,6,7,7,3,3,3,3,3,3,7,7,7,4,4,North Central Beekeepers Association in Central MN,,2,,EN,North America
2019-08-26 16:58:14,2019-08-26 17:09:51,0,109.152.92.35,100,697,1,2019-08-26 17:09:52,R_O0vHFz9TYQQN3Yl,52.566696,-2.0666962,EN,4,171,,47,2,2,11,10,11,National,5,11,6,1,9,8,3,3,3,2,1,1,5,5,5,6,6,3,3,5,6,3,6,7,5,3,7,6,3,5,7,5,7,7,4,7,7,7,7,5,5,3,7,5,7,6,4,4,BBKA,"BBKA Basic, Modules 1,2 and 3",2,,EN,UK
2019-08-26 17:07:28,2019-08-26 17:18:51,0,107.77.225.68,100,682,1,2019-08-26 17:18:51,R_eFALALxnkVFNpvj,40.849396,-73.901604,EN,4,98,48,44,1,3,31,70,4,,5,10,8,1,9,8,4,4,5,3,3,2,5,5,5,5,6,3,5,3,4,5,6,6,5,7,3,4,4,5,6,7,7,7,3,7,4,4,6,7,5,5,7,3,7,6,5,5,Too many to list,One Biodynamic beekeeping class and numerous workshops,2,"Learned by working for a commercial beekeeper, not by attending training courses",EN,North America
2019-08-26 18:41:54,2019-08-26 18:51:04,0,98.212.195.116,100,550,1,2019-08-26 18:51:05,R_3j1XT9w8clqZvk0,42.022095,-88.170502,EN,4,98,16,36,1,2,34,45,4,,4,11,8,,9,8,3,3,3,2,1,1,4,4,4,5,5,6,4,5,5,4,7,7,7,7,7,7,7,5,6,6,6,6,6,6,7,7,6,5,5,5,7,5,7,6,4,4,"ABF, EFB, HAS, State Associations.",Yearly meetings for above,2,"Your Nosema photo is only  dysentery , doesnât necessarily mean Nosema  ",EN,North America
2019-08-26 18:49:04,2019-08-26 18:55:28,0,69.118.58.16,100,383,1,2019-08-26 18:55:28,R_2yruvvRjYIDPFX1,40.810806,-73.366699,EN,4,98,35,42,1,1,6,5,4,,5,11,6,1,9,8,3,3,3,1,1,1,5,5,5,7,7,7,7,7,7,5,7,7,7,7,7,7,4,6,7,7,7,7,7,7,3,7,7,4,3,3,7,3,7,7,4,4,"EAS, LIBC,  VA state beekeeping association ","Beginners,  intermediate,  1 day sessions, workshops",3,,EN,North America
2019-08-26 19:46:17,2019-08-26 19:59:10,0,216.9.163.79,100,772,1,2019-08-26 19:59:11,R_3g5ScsJwWOz4sjY,40.024796,-79.080803,EN,4,98,41,42,2,3,8,4,4,,5,11,6,1,,11,3,2,3,2,1,1,5,5,5,3,3,4,4,6,3,6,6,3,3,7,7,6,6,6,7,7,7,7,7,7,3,5,6,3,3,5,7,7,7,7,4,4,"PA State Beekeepers Assoc, EAS, honeybee Health coalition","beginners beekeeping course @ allegheny college, various seminars ie queen grafting and rearing, etc",2,,EN,North America
2019-08-26 20:10:43,2019-08-26 20:17:15,0,24.130.3.204,100,391,1,2019-08-26 20:17:15,R_322X5dioiVeQqsN,37.720093,-121.919,EN,4,98,8,40,2,3,6,4,4,,5,11,8,1,9,8,2,2,3,2,2,2,5,5,5,6,6,5,,4,5,7,7,6,7,7,7,7,7,3,5,7,7,6,,7,4,6,6,,6,7,,6,7,6,4,4,"Alameda County Beekeepers Association, Mount Diablo Beekeepers Association","Randy Oliver seminar (scientificbeekeeping.com), UC Davis Honey and Pollination Center, EL NiÃ±o Bee Lab @UC Davis",4,,EN,North America
2019-08-26 20:48:44,2019-08-26 20:56:24,0,68.45.27.155,100,460,1,2019-08-26 20:56:25,R_2WSZtMoZYLVsrm2,39.139694,-86.514099,EN,4,98,17,33,2,1,21,3,4,,5,11,8,1,9,8,3,2,2,2,1,1,5,5,5,7,3,7,7,7,3,5,6,5,5,7,7,6,5,6,7,7,7,7,5,7,7,7,7,6,5,5,7,6,7,7,4,4,"The Beekeepers of Indiana, Bee Town Bee Club, Bedford Beekeepers, 10oâclock Beekeepers Association",,3,,EN,North America
2019-08-26 20:34:15,2019-08-26 20:56:27,0,162.226.239.38,100,1331,1,2019-08-26 20:56:28,R_2tnxhR41gHrTCRg,44.497498,-88.032402,EN,4,98,52,29,1,4,13,14,4,,5,11,4,1,9,8,3,3,3,2,1,2,4,4,5,4,5,3,3,5,3,3,5,5,5,6,6,6,3,4,5,7,7,6,6,6,5,5,7,5,4,5,6,5,7,7,4,4,Wisconsin Honey Producers ,,4,,EN,North America
2019-08-27 01:06:18,2019-08-27 01:17:07,0,185.65.122.110,100,649,1,2019-08-27 01:17:08,R_2SqztOwe0478Nh4,44.778397,17.193893,EN,4,174,,48,2,4,19,15,4,,5,11,8,1,9,8,5,5,5,3,3,2,1,4,5,3,6,3,6,,7,4,3,5,5,7,6,6,3,3,7,3,4,5,4,4,7,7,7,7,7,3,7,7,7,7,4,4,SUPRS,plenty of them,5,"The Nosema showcase picture us inadequate for N.cerana. Historically N. apis produce clinical findings like that but, but all others causalities can give similar traces",EN,Continental Europe
2019-08-27 01:37:54,2019-08-27 01:46:26,0,212.219.41.130,100,511,1,2019-08-27 01:46:27,R_bgrBjpMrZhRBNV7,52.312805,-1.5032959,EN,4,171,,44,1,3,18,2,11,British Standard,5,11,4,1,9,8,3,3,3,2,1,1,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,6,6,5,5,6,5,4,6,5,4,6,5,4,7,5,4,4,British Beekeeping Association,,1,,EN,UK
2019-08-27 04:09:09,2019-08-27 04:15:52,0,86.184.173.153,100,403,1,2019-08-27 04:15:53,R_2PsYgVAorzo9ZpJ,53.757294,-2.7236023,EN,4,171,,36,1,4,11,10,11,14*12  and standard National ,5,10,6,1,9,8,3,3,3,2,1,1,5,5,5,7,7,3,3,4,4,3,7,7,7,7,6,5,3,4,6,7,5,3,4,7,7,3,3,3,3,3,7,3,7,4,4,4,CBKA BBKA SBKA WBKA,,2,The UK has a clear inspection and managemen scheme ,EN,UK
2019-08-27 06:48:04,2019-08-27 06:52:32,0,150.237.18.45,100,268,1,2019-08-27 06:52:33,R_10Yom5qLVFtKRKO,53.716705,-.33329773,EN,4,171,,43,1,4,9,12,11,National,5,10,6,1,9,8,3,3,3,1,1,1,5,5,5,6,6,5,3,,6,3,6,5,4,3,5,5,3,4,5,6,6,6,5,6,6,5,6,5,5,,6,4,7,6,5,5,BBKA,,1,,EN,UK
2019-08-27 07:59:42,2019-08-27 08:05:02,0,95.144.106.153,100,320,1,2019-08-27 08:05:03,R_1hAqO5KU73Npgfs,54.076294,-.23019409,EN,4,171,,40,2,2,5,2,11,NAtional,5,11,6,1,9,8,2,2,2,1,1,,5,5,5,6,7,6,3,3,3,7,7,7,7,7,7,6,7,3,,,,,,,,,,,,,,,,,4,4,BBKA,,3,,EN,UK
2019-08-27 12:16:55,2019-08-27 12:27:01,0,86.185.135.199,100,606,1,2019-08-27 12:27:02,R_1GTuLX5xLu4o0rJ,52.439102,-1.5039063,EN,4,171,,28,1,4,16,6,11,National 14 x 12,5,11,8,1,9,11,2,2,2,1,2,2,4,4,4,4,,,,,5,,3,3,3,3,4,,3,4,3,4,5,4,4,4,4,3,4,5,3,3,5,5,5,3,4,5,Bbka,Course on Afb and Afb run by givernment bee inspectors,3,Nb uk already has such a nstionwide service asked about in above question,EN,UK
2019-08-27 12:48:08,2019-08-27 12:53:33,0,24.136.154.116,100,324,1,2019-08-27 12:53:33,R_2tsdDAel2YEgLTN,35.222702,-80.7938,EN,4,98,36,38,2,4,21,40,4,,5,11,8,1,9,8,4,4,3,2,1,3,4,4,4,7,5,3,3,6,4,6,7,5,6,7,7,6,6,4,5,7,7,6,6,6,5,5,4,6,4,7,6,3,7,5,4,4,North Carolina State Beekeepers Association;  Eastern Apicultural Society,too many to list,4,,EN,North America
2019-08-27 12:43:34,2019-08-27 12:59:48,0,128.173.229.120,100,973,1,2019-08-27 12:59:49,R_1C8vRPpUSP8JvhL,37.1353,-80.4188,EN,4,98,49,47,2,3,9,1,4,,5,11,4,1,9,11,2,2,2,1,1,1,5,5,5,,,,,,,,7,7,7,7,7,5,5,5,5,7,7,7,5,7,6,4,7,4,,3,3,5,7,7,4,4,New River Valley Beekeepers,"Beginning Beekeeping, Weekend seminar",2,"This survey may not be very accurate since there were not ""I don't know the answer"" responses available.  I left open or guessed.",EN,North America
2019-08-27 18:37:24,2019-08-27 18:50:24,0,74.78.228.22,100,779,1,2019-08-27 18:50:24,R_2aXCFqTQSnqBcXc,43.979095,-75.601303,EN,4,98,35,29,1,4,54,20,4,,5,10,6,1,9,8,4,4,4,3,3,2,5,5,5,5,5,3,7,5,4,3,7,7,4,7,7,6,5,4,3,7,4,7,7,7,7,3,7,4,3,3,7,3,7,5,4,4,Honey Bee Health Coalition,UM  Master Beekeeper,3,,EN,North America
2019-08-27 19:55:20,2019-08-27 20:04:54,0,79.73.150.171,100,574,1,2019-08-27 20:04:55,R_1LNdWGXvSqDLqVA,51.488602,-.21620178,EN,4,171,,30,1,4,10,20,11,UK National,5,11,6,1,9,8,3,3,2,3,1,2,5,5,5,7,7,5,7,3,7,7,7,6,7,7,6,6,7,4,5,7,7,7,4,7,3,6,7,5,6,6,5,6,6,5,4,4,BBKA,BBKA Basic Assessment,3,I have much more to learn!,EN,UK
2019-08-28 01:30:32,2019-08-28 01:50:51,0,109.144.215.0,100,1219,1,2019-08-28 01:50:52,R_1riUXAsFoQUnn2U,51.508804,-.12600708,EN,4,171,,50,3,3,14,,11,National Commercial,5,11,6,1,9,11,4,4,4,2,1,1,5,5,5,7,7,3,7,6,6,,7,7,,7,7,7,,7,7,4,6,7,6,7,,3,7,5,3,,7,,7,7,4,5,"BBKA, IBRA","BBKA modules, BBKA Qualified Beekeeper",4,"In the UK the only ""treatment"" for Nosema that's approved are comb changes (bailey) and then changing floors and crown/cover boards.  No medications are approved. Thymolated  syrup (drenches, sprays and feeds) are used on moderate infections by some beekeepers but they're off-the-radar as far as the NBU/VMD are concerned.  Oxytetracycline is only available via an NBU Bee Inspector and then only for light infection.  Shook swarms are done for moderate and isolated infections - but with heavy infections or an infection that seems to be part of a pocket or outbreak of disease, the infected colonies are culled, frames, excluders and bees incinerated and other parts sterilised (wooden by removing runners and flaming, poly/plastic by bleach immersion and then soda scrubbing.  Euthanizing the colony followed by incineration / sterile destruction of the bees, frames and all hive parts (excepting roofs in some cases) is mandatory for AFB infections.  For both foul broods, apiaries are set at standstill and all colonies inspected for further outbreaks of disease after 2 brood cycles - if all hives are clear, the standstill is lifted, otherwise, the whole process is repeated for hives with active infections and testing repeated after another six weeks.  For both AFB and EFB, notification to the relevant authority is a legal requirement in the UK (and probably the EUâ¦ however, many EU countries have a more ""relaxed"" attitude to these infectionsâ¦ and consequently higher infection rates!)   ",EN,UK
2019-08-28 02:50:26,2019-08-28 02:54:37,0,81.105.209.246,100,251,1,2019-08-28 02:54:38,R_OHCjCCckjdUt3zz,53.716705,-1.8500061,EN,4,171,,57,1,3,15,6,11,British National,5,11,6,1,9,8,3,3,3,2,1,1,4,4,4,5,6,3,3,,,5,5,6,4,7,7,4,6,4,6,,,,,,,,3,,,,,,,,5,5,,,1,,EN,UK
2019-08-28 03:42:44,2019-08-28 04:01:41,0,115.188.192.205,100,1136,1,2019-08-28 04:01:42,R_26aQBT3HcDwoOTf,-37.783707,175.28241,EN,4,212,150,32,1,1,34,500,4,,4,10,4,1,9,8,4,3,4,2,3,1,4,5,5,5,6,,,6,5,,5,6,,,6,6,3,5,6,6,7,7,5,7,7,6,6,6,3,3,7,4,7,7,4,4,nz beekeeping inc,"afb rcognition course, numerous seminar days",1,"in NZ it is compulsory to destroy all afb infected colonies , also as yet we do not have EFB ",EN,
2019-08-28 05:02:50,2019-08-28 05:08:58,0,85.255.233.104,100,367,1,2019-08-28 05:08:58,R_w6Rd7hCcACWJhnj,51.496399,-.12240601,EN,4,171,,51,2,1,6,5,11,Nationals,5,11,8,1,9,8,3,3,3,1,1,1,5,5,5,7,6,3,3,3,3,3,7,5,3,7,7,5,6,4,7,7,7,7,7,7,3,7,7,6,5,5,7,3,7,6,4,4,BBKA,BBKA Spring Convention,4,,EN,UK
2019-08-28 05:31:51,2019-08-28 05:35:51,0,92.12.86.225,100,239,1,2019-08-28 05:35:52,R_11WIgzqEr6Oua2B,52.476807,-1.9340973,EN,4,171,,64,1,3,8,24,11,British National,4,11,8,1,9,8,3,3,3,2,1,1,4,3,3,4,3,3,5,5,3,3,7,5,5,7,7,5,4,4,5,7,6,7,6,5,6,5,6,6,4,4,6,3,7,6,4,4,,,2,,EN,UK
2019-08-28 05:56:35,2019-08-28 06:29:22,0,91.110.228.136,100,1967,1,2019-08-28 06:29:23,R_2Cv40y1p1dpXj6L,50.822906,-2.4282074,EN,4,171,,51,1,4,19,12,11,commercial,5,11,6,1,9,8,3,3,2,1,1,2,4,5,5,4,3,3,3,3,4,3,7,4,7,7,7,6,4,4,4,6,6,4,3,7,5,7,6,5,4,3,6,4,7,4,5,4,bbka,,1,,EN,UK
2019-08-28 09:44:44,2019-08-28 09:47:50,0,50.79.21.74,100,185,1,2019-08-28 09:47:50,R_7NCC2RPRAOXduql,41.070694,-85.154297,EN,4,98,17,47,2,3,12,15,4,,5,11,8,1,9,9,2,1,1,1,1,1,2,4,4,3,3,3,3,3,3,3,5,3,3,6,6,5,3,3,,,,,,,,,,,,,,,,,5,5,,,1,,EN,North America
2019-08-28 09:49:23,2019-08-28 09:57:55,0,207.255.132.108,100,512,1,2019-08-28 09:57:55,R_pLsYSLbKhxLVr2N,39.599503,-78.8461,EN,4,98,41,42,1,3,24,11,4,,5,11,8,1,9,8,3,3,3,3,1,1,5,5,5,6,6,5,4,5,4,6,6,5,5,6,7,5,6,5,6,7,6,6,6,6,6,6,7,4,5,5,6,3,6,6,4,4,Allegheny Mountain Beekeepers; Pennsylvania State Beekeepers; Maryland State Beekeepers,"Western PA Winter conference in Pittsburgh, PA, local workshops by out local club",3,,EN,North America
2019-08-28 10:25:56,2019-08-28 10:31:16,0,77.97.216.121,100,320,1,2019-08-28 10:31:17,R_3oRqHRBqPyKn8pr,53.833298,-1.7666931,EN,4,171,,47,2,3,10,4,11,national,5,10,8,1,9,8,3,2,2,2,2,2,5,5,5,7,,7,,,,,7,7,7,7,7,6,7,7,5,7,7,7,6,7,3,7,7,3,3,3,7,7,7,5,4,4,WBKA  and BBKA,,3,,EN,UK
2019-08-28 10:54:07,2019-08-28 11:01:16,0,146.198.46.203,100,429,1,2019-08-28 11:01:17,R_2uOfXZ07bvdCQra,53.883301,-1.9167023,EN,4,171,,38,1,2,7,4,11,british national,5,11,8,1,9,8,2,2,2,2,1,1,4,4,4,7,6,6,3,3,5,3,7,4,4,7,6,7,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,BBKA,Modules on: Bee Health & Anatomy,1,"Since I have no experience of foul brood I have answered all of those questions ""not useful"". Does the question need re-phrasing?",EN,UK
2019-08-28 10:58:02,2019-08-28 11:04:16,0,217.155.206.224,100,374,1,2019-08-28 11:04:16,R_2Y4c8yy3GyssZgW,50.834106,-.27430725,EN,4,171,,29,2,3,5,3,11,National,5,11,6,9,,,2,2,2,1,1,1,5,5,5,,,,3,,,7,,,,7,7,,,7,6,,7,,6,,7,6,7,,,,7,,7,7,4,4,,,3,,EN,UK
2019-08-28 12:36:12,2019-08-28 12:42:36,0,85.255.234.181,100,383,1,2019-08-28 12:42:36,R_2v8lY0kKe2neQp4,51.496399,-.12240601,EN,4,171,,48,2,3,9,4,11,National ,5,11,4,1,9,8,3,3,3,2,1,1,4,5,4,5,7,3,4,5,3,3,6,6,5,6,6,3,3,5,5,3,6,5,6,7,7,3,6,6,3,5,5,3,7,3,4,4,,,5,,EN,UK
2019-08-21 14:57:07,2019-08-21 15:00:21,0,94.1.41.248,53,194,0,2019-08-28 15:00:42,R_1Kd7OPpNKftfiWZ,,,EN,4,171,,44,2,2,6,6,11,,5,11,6,1,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-08-28 16:06:16,2019-08-28 16:11:42,0,92.233.252.8,100,326,1,2019-08-28 16:11:43,R_3DqMPvyqVgoWfB8,53.801697,-1.783905,EN,4,171,,41,2,4,8,5,11,National,5,11,6,1,9,8,2,3,3,1,1,1,5,5,5,7,7,6,6,4,3,4,6,7,7,6,6,5,3,3,5,7,3,7,,7,7,4,7,7,4,,7,3,7,5,,,,,,,EN,UK
2019-08-22 02:59:55,2019-08-22 03:06:21,0,86.162.245.65,53,386,0,2019-08-29 03:07:09,R_yVixwDCTb4b5ICR,,,EN,4,171,,30,1,4,39,15,11,National,5,10,6,1,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-08-29 03:44:22,2019-08-29 03:54:03,0,86.10.78.175,100,581,1,2019-08-29 03:54:04,R_r0BMXi2oSL4Nwzf,52.531799,-1.5769043,EN,4,171,,30,2,3,14,4,11,WBC,5,11,6,1,,8,3,3,3,2,1,1,4,5,5,7,7,6,5,7,6,3,6,6,6,7,7,6,3,5,6,7,7,7,7,7,7,6,7,3,3,6,7,3,7,7,4,4,British Beekeeping Association,"BBKA one day health courses, BBKA modular exam courses",3,,EN,UK
2019-08-29 06:23:32,2019-08-29 06:31:15,0,62.232.242.226,100,463,1,2019-08-29 06:31:16,R_3HnpkgvYxGaYmQM,52.375,-2.2416992,EN,4,171,,55,2,1,5,2,2,,5,11,6,1,,,2,2,2,1,1,1,5,5,5,7,3,3,5,5,3,4,7,4,4,7,7,5,3,3,7,7,7,7,7,7,7,7,4,7,5,3,7,5,7,7,4,4,ludlow beekeepers,inital new starter training,3,,EN,UK
2019-08-22 06:37:25,2019-08-22 06:37:36,0,86.190.178.106,9,10,0,2019-08-29 06:37:51,R_3m3sqL1oMFQGKv8,,,EN,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,
2019-08-29 10:45:08,2019-08-29 10:57:53,0,88.106.165.60,100,764,1,2019-08-29 10:57:53,R_3n7pUkn4bBJuY29,51.7043,-3.3130951,EN,4,171,,33,1,2,,9,11,Mod. National,5,10,4,1,9,8,2,2,2,3,2,2,5,5,5,7,6,7,,,,6,7,6,7,3,6,5,5,7,7,7,7,7,7,7,7,7,7,7,6,5,6,3,7,6,4,4,,,4,,EN,UK
2019-08-29 10:56:38,2019-08-29 11:01:47,0,86.167.155.51,100,308,1,2019-08-29 11:01:47,R_2q3HMQKnVy6yPRA,51.535995,-.092498779,EN,4,171,,37,2,3,14,1,11,National 14 x 12,5,11,8,1,9,11,2,2,2,2,1,1,5,5,5,7,7,3,3,3,3,3,7,7,7,7,7,5,4,5,7,7,7,7,7,7,7,6,7,7,7,4,4,6,7,7,4,4,"BBKA, BDBKA","Basic, Swarm control, Queen rearing",2,,EN,UK
2019-08-29 13:14:37,2019-08-29 13:29:47,0,92.11.217.128,100,910,1,2019-08-29 13:29:47,R_2WMyNTFBbALGEOe,52.598801,-1.9978027,EN,4,171,,24,1,1,9,3,11,national   poly,5,11,8,1,9,8,2,2,2,1,1,1,5,5,5,6,7,3,3,3,6,3,6,5,3,7,6,6,3,3,6,7,7,,,7,3,3,,3,3,3,3,7,7,3,4,4,bbka,,3,,EN,UK
2019-08-29 14:50:02,2019-08-29 15:04:48,0,82.132.239.28,100,885,1,2019-08-29 15:04:48,R_W3zq3qZdm2ZJLTH,51.496399,-.12240601,EN,4,171,,71,1,2,5,2,11,British national,5,11,8,,9,8,2,3,3,2,1,1,4,5,5,4,5,3,3,3,4,3,6,6,6,6,6,5,5,4,4,5,6,6,6,6,5,5,6,6,5,3,6,3,7,7,4,4,Sheffield  beekeepers association  (uk),Beginners course ,2,,EN,UK
2019-08-29 15:40:24,2019-08-29 16:17:54,0,31.50.34.59,100,2249,1,2019-08-29 16:17:55,R_2t5OiXVUvE5SgLw,50.716705,-2.4333038,EN,4,171,,35,1,2,9,4,4,,5,11,6,1,9,8,3,3,3,1,1,1,5,5,5,7,7,3,3,5,3,3,7,7,7,7,7,6,7,5,6,6,7,7,5,7,7,3,7,7,3,3,7,3,7,4,4,4,"Dorchester and Weymouth Beekeepers' Association, British Beekeepers' Association, National Bee Unit, BIBBA, IBRA","D&WBKA Beginners Course, BBKA Module 1, NBU Bee Health Days",4,,EN,UK
2019-08-29 16:47:55,2019-08-29 16:56:35,0,86.26.4.242,100,519,1,2019-08-29 16:56:36,R_3lQVaYtN4qippCQ,51.588806,-.024703979,EN,4,171,,46,3,4,8,5,11,National ,5,11,6,1,9,8,3,3,3,2,2,2,5,5,5,4,5,5,3,5,5,3,6,6,6,6,6,5,3,5,7,7,7,7,6,7,6,5,7,7,7,3,7,5,7,7,4,4,BBKA ,NBU Bee Health Day ,4,The Foul brood questions were confusing since the response for EFB would be different for AFB. Antibiotics are not available to beekeepers in the UK.,EN,UK
2019-08-29 23:47:38,2019-08-29 23:58:17,0,82.132.212.32,100,638,1,2019-08-29 23:58:18,R_2yenYLTLGOaSnsk,51.496399,-.12240601,EN,4,171,,45,1,4,13,9,"2,11",,5,11,8,8,9,11,1,2,2,1,1,1,5,5,5,6,5,7,3,6,3,6,7,7,7,7,7,5,7,3,5,7,7,5,7,7,3,7,7,7,7,6,7,4,7,4,4,4,Worcestershire BBKA,Initial beginners course,3,,EN,UK
2019-08-30 04:16:17,2019-08-30 04:27:12,0,31.185.242.162,100,655,1,2019-08-30 04:27:13,R_7VSYLPVljX9WjPr,53.350006,-1.5500031,EN,4,171,,31,1,3,9,5,11,Polystyrene UK National & 14x12,5,11,8,1,9,11,3,2,2,2,1,1,5,5,5,6,7,3,3,6,7,3,7,7,7,7,7,7,3,6,6,,7,,,7,3,3,,7,7,3,7,3,7,7,,,,,,,EN,UK
2019-08-23 05:01:44,2019-08-23 05:09:33,0,84.92.83.161,76,469,0,2019-08-30 05:09:36,R_1FkwaUbK1aJKrln,,,EN,4,171,,45,2,3,8,4,11,WBC and British standard national,5,11,6,1,9,8,3,3,3,2,2,2,5,5,5,5,7,5,3,5,5,3,7,7,7,5,7,5,3,6,7,6,7,6,5,7,,5,7,3,7,3,7,,7,,,,,,,,EN,UK
2019-08-30 06:46:29,2019-08-30 06:59:23,0,86.133.209.167,100,773,1,2019-08-30 06:59:24,R_2PoNy27QjIpCWGs,50.822906,-2.4282074,EN,4,,,37,2,1,7,4,11,National ,5,11,6,1,9,8,2,2,2,,,,5,5,5,,,6,,,,7,6,7,7,7,7,4,5,4,7,7,7,6,5,7,6,6,5,7,7,3,7,,7,7,4,4,Bbka _ Dorchester and Weymouth beekeepers association ,Basic beekeeping course ,3,Found drop down menu confusing and may have given incorrect answers ,EN,
