start_date,end_date,resp_type,ip_add,progress,dur_sec,finished,rec_date,resp_ID,loc_lat,loc_long,user_lang,agree,bee_country,bee_region,birth_year,gender,educ_highest,bk_years,est_hives,type_hives,type_hives_text,bee_prof,bee_move,insp_hives,mites,v_know,v_rec,v_cont_use,v_cont2,v_cont3,v_cont4,v_cont5,v_cont6,v_cont7,v_cont8,v_treat,v_med,med_source,med_source_other,v_scrip,v_scrip_cond,med_proc1,med_proc2,med_proc3,med_proc4,med_proc5,med_proc6,med_proc7,oft_noinst,int_bht,int_otc,prof_groups,bee_train,int_bkconn,add_comm,q_lang,region
2019-09-18 14:01:03,2019-09-18 14:09:00,0,181.112.155.172,100,476,1,2019-09-18 14:09:00,R_3qyrHXc5F39S5vD,-.21429443,-78.501701,ES-ES,4,102,,63,1,3,18,120,4,,4,10,8,5,11,6,4,4,4,4,4,4,4,4,1,acido oxalico ,8,,2,,1,2,1,1,1,1,1,1,4,5,"ADAPI, ASOPRAME, ASOPROAC, APIQUITUS, ASOCIAIÃN DE APICULTORES LOS PASTOS, ASOCIACIÃN DE APICULTORES MONTUBIOS",10,5,ninguno,ES-ES,
2019-09-11 17:13:55,2019-09-11 17:14:09,0,82.43.126.98,9,14,0,2019-09-18 17:14:37,R_DT4qRTbLMdevMwp,,,EN,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,
2019-09-20 06:01:34,2019-09-20 06:10:31,0,178.118.149.171,100,537,1,2019-09-20 06:10:31,R_3iX5TvfkoeBt0qO,51.197006,3.178894,EN,4,185,,60,1,4,6,14,"6,11",Zander and Simplex,5,11,4,5,9,6,2,4,3,3,3,3,4,2,2,,,,2,,2,1,2,1,1,1,1,3,4,4,"KonVIB, Zwartebij.org, Mellifica, AVI","Beginner Course, Advanced Course, Teaching Natural Beekeeping",3,Any form of treatment is a step in the wrong direction and away from true healthy bees.,EN,Continental Europe
2019-09-20 09:39:47,2019-09-20 09:43:46,0,216.248.89.230,100,239,1,2019-09-20 09:43:47,R_3efSPKaCK9ODJfS,41.606705,-93.745697,EN,4,98,18,52,2,3,14,4,4,,4,11,8,5,10,6,2,3,3,4,2,4,,3,1,"ApiLifeVar, ApiVar",3,,2,,,,,,,,,2,4,4,IPM4Bees Midwest Working Group,,5,,EN,North America
2019-09-22 04:24:00,2019-09-22 05:04:23,0,5.62.43.198,100,2423,1,2019-09-22 05:04:24,R_Dww1px1HcM0q8mZ,51.5,-.11669922,EN,4,171,,10,1,3,22,3,2,,5,11,4,5,10,6,4,4,4,4,,4,,4,1,,5,,2,,2,1,2,,1,1,2,,5,5,,,3,,EN,UK
2019-09-22 05:33:06,2019-09-22 05:45:17,0,47.53.132.134,100,730,1,2019-09-22 05:45:18,R_233MjgYUkkLGxTn,41.890396,12.512405,IT,4,177,,43,2,1,6,,10,,5,11,4,5,8,6,4,4,4,4,4,4,3,3,1,apibioxal gocciolato   / timololo,"5,9",,2,,2,1,1,1,1,1,1,2,4,4,ARAL   ALPA lazio,corso presso ALPA 2016     corso presso ARAL 2019,2,,IT,Continental Europe
2019-09-16 04:51:57,2019-09-16 04:52:51,0,5.171.226.65,9,54,0,2019-09-23 04:58:44,R_2bJN6SAsQljTGMe,,,IT,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,
2019-09-23 08:11:28,2019-09-23 08:19:05,0,109.148.222.37,100,456,1,2019-09-23 08:19:05,R_3GrCcC7lEoxoIZi,50.621796,-4.6795959,EN,4,171,,52,1,3,6,4,11,National,5,11,8,5,9,6,3,2,4,4,4,4,4,4,1,"Apiguard, Apivar, Api-Bioxal","4,6",Beekeeping Store,2,,1,2,1,1,2,1,2,2,4,4,BBKA,Introduction to Beekeeping,2,,EN,UK
2019-09-25 08:02:08,2019-09-25 08:14:20,0,197.156.129.118,100,731,1,2019-09-25 08:14:21,R_UnddEeQfMTL6xuV,-1.2841034,36.815506,EN,4,15,,57,1,4,47,50,"4,11",Log hive,5,11,3,5,8,1,3,4,2,4,4,4,4,4,2,,,,,,,,,,,,,,4,4,We have an Apiculture Research Institute within the organization I work with,Seminar on use of modern hives (Langstroth) techologies for production of quality honey,5,I need some training on apiary management and honeybee health,EN,
2019-09-27 03:26:06,2019-09-27 03:31:30,0,79.49.228.132,100,324,1,2019-09-27 03:31:31,R_3LhbS3KEhHH63HT,42.419403,12.105606,IT,4,177,,52,2,3,19,2,11,,5,11,6,5,9,6,4,3,4,3,3,4,3,3,1,apivar,9,,2,,1,2,2,2,2,1,1,2,4,4,"Coloss, Apimondia",corso per esperto apistico CREA Bologna,5,,IT,Continental Europe
2019-09-27 03:51:03,2019-09-27 03:56:09,0,159.213.140.194,100,306,1,2019-09-27 03:56:10,R_1q9VBjFpFZ6fgti,43.661407,10.630707,IT,4,177,,57,1,1,19,30,10,,4,10,8,5,10,6,4,4,4,3,3,4,4,4,1,apibioxal,"5,9",,2,,1,2,1,1,1,1,2,4,4,4,,CRA API,4,,IT,Continental Europe
2019-09-27 04:09:10,2019-09-27 04:15:28,0,62.170.66.156,100,378,1,2019-09-27 04:15:29,R_3Mn9XohzprYPZlo,38.119293,13.367493,IT,4,177,,69,2,1,6,7,10,,5,11,8,5,9,6,4,4,4,4,3,4,3,4,1,"thymovar, varromed, apistan, apiguard, acido ossalico sublimato","5,9",,2,,1,2,1,1,1,1,1,2,4,4,Associazione Apicoltori Roma e Provincia,"Corso base di apicoltura, giornate formative sulle patologie apistiche, corso di analisi sensoriale del miele",4,,IT,Continental Europe
2019-09-27 04:14:12,2019-09-27 04:22:19,0,159.213.41.170,100,487,1,2019-09-27 04:22:20,R_u3Mx57kQDmrrrtn,43.675598,10.554901,IT,4,177,,40,1,4,7,10,2,,5,11,4,5,9,6,2,4,4,4,3,4,3,4,1,acido ossalico,5,,2,,1,2,1,2,1,1,2,3,4,4,,,4,ottima iniziativa,IT,Continental Europe
2019-09-27 04:28:58,2019-09-27 04:35:59,0,87.241.23.206,100,421,1,2019-09-27 04:36:00,R_1jEfdgxu27DXNwf,41.890396,12.512405,IT,4,177,,51,1,4,7,8,10,,5,11,4,5,9,6,4,4,4,4,2,4,4,4,1,,5,,2,,1,2,1,1,1,2,2,1,4,4,,,4,,IT,Continental Europe
2019-09-27 04:57:28,2019-09-27 05:05:54,0,91.252.15.239,100,506,1,2019-09-27 05:05:54,R_10Tu7TRzOi3CBmY,43.147903,12.109695,IT,4,177,,55,2,4,8,7,10,,5,11,6,5,9,6,4,4,4,3,3,4,3,4,1,"Maqs, + altro a base di acido formico","5,4",,2,,1,,1,1,1,2,1,3,4,4,,,3,,IT,Continental Europe
2019-09-27 05:00:10,2019-09-27 05:11:14,0,176.201.137.226,100,664,1,2019-09-27 05:11:15,R_3kLjqfFRRjqp5b7,41.890396,12.512405,IT,4,177,,42,1,3,8,4,10,,5,11,4,5,9,6,4,4,4,4,2,3,2,4,1,Apivar,"5,9",,2,,1,2,1,1,1,1,2,1,4,5,Www.aarep.it,Uno,5,,IT,Continental Europe
2019-09-27 05:04:53,2019-09-27 05:12:35,0,146.241.98.100,100,462,1,2019-09-27 05:12:35,R_3I4WMhjNyWvs3eN,44.648895,10.932404,IT,4,177,,59,1,1,15,290,10,,4,10,6,5,11,6,4,4,4,4,3,4,4,4,1,"Apibioxal, Apivar",9,,2,,1,2,1,1,1,1,2,3,5,5,Associazione Apicoltori delle Provincie Toscane,Ho lavorato per diversi anni con un apicoltore professionista,2,,IT,Continental Europe
2019-09-27 05:13:20,2019-09-27 05:18:38,0,89.97.177.8,100,317,1,2019-09-27 05:18:39,R_12gSdndaHhcI7EN,41.890396,12.512405,IT,4,177,,41,3,1,9,35,10,,5,11,4,5,9,6,4,4,4,4,4,4,3,4,1,"acido ossalico, api var",5,,2,,1,2,1,1,1,1,1,3,4,4,,,5,,IT,Continental Europe
2019-09-27 05:51:54,2019-09-27 06:03:21,0,5.90.255.98,100,687,1,2019-09-27 06:03:22,R_22J2VNd3O0mGPbR,40.8526,14.268494,IT,4,,,45,2,1,7,6,2,,5,11,3,5,9,5,4,3,4,4,,4,3,4,1,,5,,2,,1,2,1,1,1,1,2,3,5,5,,Un corso completo,2,,IT,
2019-09-27 05:54:41,2019-09-27 06:05:30,0,87.1.182.139,100,649,1,2019-09-27 06:05:31,R_3NPNsrVVywFG2Xo,42.458405,14.202805,IT,4,177,,64,1,1,5,4,10,,5,11,6,5,9,6,4,4,4,3,2,4,,4,1,"Acido ossalico, acido formico",5,,2,,1,2,1,2,1,1,2,3,4,4,Fai (italia) ,"Autodidatta, testo di riferimento ""Apicoltura tecnica e pratica"" di Alessandro Pistoia",5,,IT,Continental Europe
2019-09-27 06:00:36,2019-09-27 06:11:04,0,91.252.76.62,100,628,1,2019-09-27 06:11:05,R_3LdyIYq2yB4Ifp3,43.147903,12.109695,IT,4,177,,,1,1,14,20,2,,5,11,4,5,9,6,3,2,4,4,,4,4,4,1,Acido ossalico,4,,2,,1,2,1,,1,2,2,4,4,5,Aral alpa,Aral,5,Attendono  fatti ......,IT,Continental Europe
2019-09-27 06:31:26,2019-09-27 06:42:20,0,151.38.161.49,100,654,1,2019-09-27 06:42:20,R_24eoO7W9I8wDVVA,44.716705,10.600006,IT,4,177,,40,1,1,46,150,"2,6,10",,4,11,3,5,10,6,4,4,4,4,4,4,4,4,1,"Ossalico, Formico, Timolo",4,,2,,1,,,,1,1,,3,5,5,Toscana Miele,Esperto apistico ist. nazionale d'apicoltura 1985,5,Istituzione di ispettori apistici in Italia come in altri paesi EU,IT,Continental Europe
2019-09-27 06:43:21,2019-09-27 06:48:51,0,158.148.250.212,100,329,1,2019-09-27 06:48:52,R_2ZP05WLjOoZ3aac,37.565506,14.274307,IT,4,177,,74,2,3,10,40,10,,5,11,6,5,9,6,4,4,4,4,4,4,4,4,1,"Apibioxal, apistan,apivar","5,4",,2,,1,2,1,1,2,1,1,2,4,4,FAI SICILIA,Corso primo livello e corso allevamento api regine,1,,IT,Continental Europe
2019-09-27 06:59:52,2019-09-27 07:12:40,0,93.41.106.221,100,768,1,2019-09-27 07:12:41,R_1eskvwkcGQxQdGB,42.348297,14.164902,IT,4,177,,65,1,4,9,6,10,,5,11,8,5,10,6,4,4,2,3,3,4,4,4,1,"APIBIOXAL, APIGUARD, APILIFEVAR",9,,2,,1,2,1,1,1,1,1,3,4,4,"FAI, Federazione apicoltura Italiana - Abruzzo",Non ho potuto aderire per motivi personali.,5,Grazie per il sondaggio :) Vuol dire che ci siete!,IT,Continental Europe
2019-09-27 07:27:55,2019-09-27 07:38:48,0,82.53.58.50,100,652,1,2019-09-27 07:38:48,R_3QEGrdWYnMixfC8,43.778503,11.249405,IT,4,177,,71,1,3,13,62,10,,4,11,6,5,9,6,3,4,4,4,2,4,4,4,1,Api-Bioxal,5,,2,,1,2,1,2,1,1,1,4,4,5,,,4,,IT,Continental Europe
2019-09-27 07:42:50,2019-09-27 07:50:15,0,151.29.247.21,100,445,1,2019-09-27 07:50:16,R_25TTvEd6aLylCZ3,43.708496,10.403595,IT,4,177,,53,2,2,11,100,10,,4,10,8,5,10,6,4,4,4,4,4,4,4,4,1,"Acido formico, acido ossalico, amitraz, timolo","5,4,8",,2,,1,2,1,1,1,1,1,3,4,4,Toscana Miele,"Corso apicoltura finanziato dalla regione Toscana di 200 ore; corso esperto apistico tenuto al CREA api di Bologna, vari corsi di formazione tenuti dalla mia associazione",2,,IT,Continental Europe
2019-09-27 07:51:28,2019-09-27 08:00:14,0,93.36.222.129,100,526,1,2019-09-27 08:00:15,R_DelpUIpcZbyEBNL,44.700806,10.630402,IT,4,177,,40,1,1,7,,10,,5,10,8,5,9,6,4,4,4,4,,4,,4,1,apibioxal gocciolato e sublimato,"5,9",,2,,1,,1,,,1,,1,4,5,apicoltori parma reggio corso,corso base,4,,IT,Continental Europe
2019-09-27 09:33:46,2019-09-27 09:39:02,0,5.102.5.130,100,315,1,2019-09-27 09:39:02,R_2mmjGTdNvmXLQo9,45.533707,10.219101,IT,4,177,,43,1,1,44,300,10,,4,10,4,5,10,6,3,4,4,4,2,4,3,4,1,Acido ossalico   Apivar,9,,2,,1,2,1,1,2,1,1,3,4,5,Aspromiele,,3,,IT,Continental Europe
2019-09-27 10:14:24,2019-09-27 10:23:56,0,194.242.209.24,100,572,1,2019-09-27 10:23:57,R_3Rejc4khboZgaLt,46.352493,10.692795,IT,4,177,,38,1,1,40,25,10,,5,10,6,5,9,6,4,4,4,3,2,4,4,4,1,Apibioxal,5,,2,,1,2,1,2,1,1,1,2,4,4,Apisole,Vari,4,,IT,Continental Europe
2019-09-27 10:45:40,2019-09-27 10:59:42,0,87.17.176.192,100,842,1,2019-09-27 10:59:43,R_20VFlCgRDOcHR97,42.350601,13.399506,IT,4,177,,41,1,2,54,200,10,,4,10,6,5,9,6,4,4,4,4,,4,4,4,1,"Apibioxal, apivar ",9,,2,,1,2,1,1,2,1,,1,4,4,"Unaapi, api, associazione apicoltori professionisti d'Abruzzo ","Mio padre apicoltore, come mio nonno e bisnonno. Tutti i corsi di formazione fatte dall'associazioni che ne faccio parte ",3,,IT,Continental Europe
2019-09-27 15:02:21,2019-09-27 15:12:37,0,93.41.123.177,100,615,1,2019-09-27 15:12:38,R_3KW9dpbsZZLg4Yb,45.470703,9.1889038,IT,4,177,,53,1,3,6,3,10,,5,11,8,5,9,6,4,3,4,4,2,3,3,4,1,Api bioxal,5,,2,,1,2,1,2,1,1,2,2,4,4,Apilombardia,Corso apilombardia e corso organizzati da regione Lombardia ,2,,IT,Continental Europe
2019-09-27 15:16:40,2019-09-27 15:25:05,0,37.159.65.41,100,504,1,2019-09-27 15:25:05,R_2pSJ4jSxioLQqMx,45.072495,7.6876984,IT,4,177,,71,1,1,5,1,10,,5,11,6,5,9,6,3,,3,4,3,4,4,4,1,Bioxal,"5,9",,2,,1,2,1,2,1,1,1,3,4,4,Aspromiele,,4,,IT,Continental Europe
2019-09-27 16:25:18,2019-09-27 16:36:07,0,93.35.217.245,100,648,1,2019-09-27 16:36:08,R_1mPFFyWaenfCvov,41.890396,12.512405,IT,4,177,,,1,1,7,9,10,,5,11,8,5,9,6,4,3,4,4,2,4,2,2,1,Apivar Apistan Apiguard acido ossalico ,"5,9",,2,,1,2,1,1,1,1,1,2,4,4,Non rivordo i nomi,Neanche uno chiedo consiglio a chi pratica da molti anni e mi documento su internet,5,Bella idea ,IT,Continental Europe
2019-09-27 20:51:56,2019-09-27 21:06:15,0,151.34.164.11,100,859,1,2019-09-27 21:06:15,R_2dSfMFO6S8kY1of,45.470703,9.1889038,IT,4,177,,52,1,1,5,3,10,,5,10,8,5,9,6,4,4,4,4,2,4,,4,1,,5,,2,,1,2,1,1,1,1,2,2,4,4,Associazione apicoltori delle provincie toscane,1,3,,IT,Continental Europe
2019-09-27 22:08:53,2019-09-27 22:13:23,0,151.77.116.214,100,269,1,2019-09-27 22:13:24,R_PYbKhnCpnlaGn0l,40.8526,14.268494,IT,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,
2019-09-27 23:48:29,2019-09-27 23:55:33,0,93.34.88.40,100,424,1,2019-09-27 23:55:34,R_sMX95Lifq2ou689,41.890396,12.512405,IT,4,177,,,1,3,9,9,10,,5,11,4,5,9,6,4,3,4,4,2,4,2,4,1,Ocido ossalico apilifevar,5,,2,,1,2,1,1,1,1,2,4,4,4,Associazione Apicoltori Roma e Provincia,Corso base ,4,,IT,Continental Europe
2019-09-27 23:59:11,2019-09-28 00:13:10,0,80.62.116.6,100,838,1,2019-09-28 00:13:11,R_2OO3FBdzBmws8cM,55.666702,12.583298,DA,4,162,,53,1,2,29,,11,12x10,4,10,4,6,10,5,2,3,4,4,3,4,4,3,2,,,,,,,,,,,,,,4,5,Danmarks biavlerforening ,Kyndig Biavler ,1,,DA,Continental Europe
2019-09-28 00:18:46,2019-09-28 00:24:24,0,95.234.128.188,100,338,1,2019-09-28 00:24:25,R_udCYi4NsRVBjppn,43.778503,11.249405,IT,4,177,,54,1,1,7,8,10,,5,11,4,5,9,5,4,3,4,3,2,4,2,4,1,Apitraz,9,,2,,1,2,2,1,2,2,1,4,4,4,,,2,,IT,Continental Europe
2019-09-28 00:26:51,2019-09-28 00:34:19,0,109.73.84.98,100,448,1,2019-09-28 00:34:20,R_Rt6HBoowtB6ypoZ,42.954895,12.702698,IT,4,177,,,3,1,34,30,10,,4,11,6,5,11,6,4,4,4,4,2,4,2,4,1,amitraz,9,,2,,1,2,1,2,2,1,2,1,5,5,,,1,,IT,Continental Europe
2019-09-28 00:19:09,2019-09-28 00:34:37,0,41.254.0.86,100,928,1,2019-09-28 00:34:38,R_3hF28nZw7Law5ph,32.892502,13.179993,AR,4,3,,45,1,3,28,30,4,,4,10,4,5,10,6,4,2,4,4,2,4,2,4,2,NON,"5,3,9",,2,,1,2,2,1,2,1,1,3,4,4,LIBYAN ORGANIZATION FOR BEE KEEPING ,NON,4,,AR,
2019-09-27 11:48:18,2019-09-28 01:09:28,0,93.41.111.189,100,48069,1,2019-09-28 01:09:28,R_1LAxL5CBu0Ii5Ix,42.458405,14.202805,IT,4,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,5,,IT,Continental Europe
2019-09-28 01:09:42,2019-09-28 01:14:38,0,93.41.111.189,100,296,1,2019-09-28 01:14:38,R_23gxC8EN36ZBB0w,42.458405,14.202805,IT,4,177,,42,1,1,9,30,11,,5,10,6,5,9,6,4,4,4,4,,4,4,4,1,"acido ossalico gocciolato,acido ossalico ublimato, varromed",5,,2,,1,2,1,2,1,1,1,3,4,4,,,5,,IT,Continental Europe
2019-09-28 01:16:50,2019-09-28 01:28:41,0,5.186.124.19,100,711,1,2019-09-28 01:28:42,R_3e2p2MbvptScPO5,55.394501,10.390305,DA,4,162,,26,2,2,10,2,11,Trugstade 12 x 10,5,11,8,5,9,5,,4,4,4,,4,4,4,2,,,,,,,,,,,,,,4,4,Danmarks biavlerforening,Jeg er kyndig biavler,1,,DA,Continental Europe
2019-09-28 01:34:03,2019-09-28 01:43:58,0,92.246.16.84,100,594,1,2019-09-28 01:43:59,R_296ugalnmE2j64H,56.378006,9.6607056,DA,4,162,,47,1,2,10,14,11,Danish 12*10,5,,4,6,8,5,3,4,4,3,,3,2,4,2,,,,,,,,,,,,,,4,4,Bjerringbro BF (92),I forening og varroa DK,2,,DA,Continental Europe
2019-09-28 01:33:10,2019-09-28 01:47:07,0,80.62.116.80,100,836,1,2019-09-28 01:47:07,R_1rOgG5VxGbKNvTC,55.650299,12.410004,DA,4,162,,29,1,3,17,30,"4,10,11",,5,11,4,5,10,6,2,3,4,2,2,4,3,3,2,,,,,,,,,,,,,3,4,4,Danmarks Biavlerforening,Kyndig biavler,1,"UndersÃ¸gelsen mangler  spÃ¸rgsmÃ¥l om varroabehandling med midler, der ikke er medicin.",DA,Continental Europe
2019-09-28 02:09:51,2019-09-28 02:30:03,0,87.104.34.37,100,1211,1,2019-09-28 02:30:03,R_10CufEcUjqkuPQj,55.639694,12.087402,DA,4,162,,28,1,4,26,15,11,10 * 12,5,11,4,5,10,6,2,3,4,2,2,4,3,4,1,"Myresyre (formic acid), oxalsyre (oxalic acid)",5,,2,,1,2,1,1,1,2,2,,4,5,Gl. Roskilde Amts Biavlerforening,"Kyndig biavler, assisterende biinspektÃ¸r",1,"At 'tilse' bifamilier er ikke veldefineret. Jeg tager kun undtagelsesvist tavler op til eftersyn, men monitorerer selvfÃ¸lgelig bifamilierne udefra.",DA,Continental Europe
2019-09-28 02:28:04,2019-09-28 02:41:07,0,188.177.91.253,100,782,1,2019-09-28 02:41:07,R_3efbn9cNYk2sHzI,55.880997,12.501099,DA,4,162,,,1,3,13,4,11,"12-10 stade, opstabling",5,11,4,5,10,6,2,3,4,4,,4,3,3,1,Myresyre og oxalsyre,6,Min biavlerforening,2,,1,2,1,1,1,1,2,2,4,4,HÃ¸rsholm Biavlerforening,Begynderkursus i skolebigÃ¥rden og del af kursus pÃ¥ Dalum Landbrugsskole,2,Jeg synes ikke myresyre og oxalsyre er medicin,DA,Continental Europe
2019-09-28 02:54:56,2019-09-28 03:02:24,0,5.186.117.46,100,447,1,2019-09-28 03:02:25,R_vB0snZzZqeE2Rod,55.656906,12.3638,DA,4,162,,35,1,3,43,25,11,12x10 i styropor,5,11,4,5,10,6,2,3,4,4,2,4,4,4,2,,,,,,,,,,,,,2,4,4,Danmarks Biavlerforening,Jeg er kyndig biavler + deltager i den Ã¥rlige biavlskonference. Deltager ogsÃ¥ i lokale kurser,3,,DA,Continental Europe
2019-09-28 03:40:54,2019-09-28 03:48:48,0,87.56.89.79,100,474,1,2019-09-28 03:48:49,R_2ztYLxJnVukJEBY,56.267502,9.7277985,DA,4,162,,41,1,1,17,15,11,,5,11,3,5,10,5,2,,4,3,2,4,3,4,1,Bayvarol,1,,,,1,2,2,2,2,2,2,3,4,4,Silkeborg,"Begynderkursus, kyndig biavler",2,,DA,Continental Europe
2019-09-28 04:13:27,2019-09-28 04:20:49,0,37.77.123.120,100,441,1,2019-09-28 04:20:49,R_uquuBOzwL48Q2pH,43.147903,12.109695,IT,4,177,,48,1,3,24,9,10,,5,11,8,5,9,6,4,4,4,4,3,4,3,3,1,TIMOLO ACIDO OSSALICO,5,,2,,1,1,1,2,1,1,2,2,4,4,TOSCANA MIELE,,3,,IT,Continental Europe
2019-09-28 05:12:59,2019-09-28 05:22:46,0,95.242.206.175,100,586,1,2019-09-28 05:22:46,R_XumvaBjNnVCIqZj,45.651306,11.860001,IT,4,177,,56,1,2,34,39,10,,5,10,6,5,10,6,4,3,4,4,2,4,4,4,1,Apibioxal ,9,,2,,1,2,1,2,1,1,2,2,4,4,Apimarca ,"Allevamento api Regine., produzione polline ,pappa reale , ",3,,IT,Continental Europe
2019-09-28 05:23:34,2019-09-28 05:34:10,0,5.90.236.47,100,636,1,2019-09-28 05:34:11,R_1iezbwRAAm6gHP8,40.919495,14.231003,IT,4,177,,61,1,1,8,300,10,,4,10,6,5,9,6,4,4,4,4,3,4,4,4,1,"Apivar, Apibioxal",5,,2,,1,2,1,1,1,1,1,3,4,4,"Associazione Api e BiodiversitÃ  di Terra di Lavoro - Via Marconi, Pietravairano (CE) tel. 3286657545",Corso base; corso patologie; allevamento e selezione delle api regine; produzione pappa reale; polline; gestione igienico sanitario degli alveari; tecniche di campo,5,,IT,Continental Europe
2019-09-21 06:27:16,2019-09-21 06:28:40,0,146.90.227.180,14,84,0,2019-09-28 06:28:50,R_3r3537YQNnCBh4g,,,EN,4,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN,UK
2019-09-28 06:26:42,2019-09-28 06:30:47,0,212.237.106.111,100,245,1,2019-09-28 06:30:48,R_12tNq7lWLeMfJk2,55.715698,12.397995,DA,4,162,,62,1,3,7,8,4,,5,11,8,5,9,6,2,3,4,2,2,3,4,4,2,,,,2,,,,,,,,,3,4,4,Dansk biavler forening,Begynder kursus dÃ¦kkede dette,2,,DA,Continental Europe
2019-09-27 09:13:42,2019-09-28 06:37:04,0,5.170.38.38,100,77002,1,2019-09-28 06:37:05,R_DJ1BIhZwCbYLsat,43.147903,12.109695,IT,4,177,,,1,4,19,150,10,,4,11,6,5,10,6,4,4,4,4,3,4,4,4,1,"Acido ossalico, acido formico, timolo, amitraz",5,,2,,1,2,1,1,1,1,1,2,4,4,"Fai (federazione apicoltori), ",,5,,IT,Continental Europe
2019-09-28 06:42:06,2019-09-28 06:57:41,0,151.56.224.44,100,934,1,2019-09-28 06:57:41,R_2tchwJ0URxp4Ty2,40.826599,16.5495,IT,4,177,,58,1,1,7,3,10,,5,11,8,5,9,6,4,4,4,3,,4,2,4,1,"Apibioxal, apiguard","5,3,4",,2,,1,2,1,1,1,1,1,2,4,4,"Arap puglia, conapi, unapi",Ho seguito un mio apicoltore per tre anni durante le ispezioni e manovre varie in apiario,4,,IT,Continental Europe
2019-09-28 07:04:27,2019-09-28 07:16:13,0,5.33.172.209,100,706,1,2019-09-28 07:16:14,R_xmAjqXf2mYX4O4h,55.390198,10.520096,DA,4,162,,51,1,2,40,100,11,,5,10,8,5,10,6,3,4,4,3,2,4,3,3,1,Byticoel,1,,1,,1,,1,1,,1,,2,4,4,Herning og omegn,,2,,DA,Continental Europe
2019-09-28 07:18:06,2019-09-28 07:23:37,0,188.177.210.42,100,330,1,2019-09-28 07:23:38,R_3NCezeqRuXvVRPU,56.138794,9.1576996,DA,4,162,,44,1,3,45,10,4,,5,11,4,5,9,6,2,3,,3,,3,3,3,2,,,,,,,,,,,,,3,4,4,Skanderborg Biavlerforening,"Kyndig biavler, foreningemÃ¸der, Tidsskrift for Biavl mv",3,,DA,Continental Europe
2019-09-28 07:22:33,2019-09-28 07:31:44,0,178.155.202.173,100,551,1,2019-09-28 07:31:45,R_2EsljYBnSkTfCP7,57.050095,9.9248962,DA,4,162,,34,1,3,12,9,11,12/10,5,11,4,5,10,6,3,4,4,4,2,4,3,4,2,,,,,,,,,,,,,2,4,4,Kolding og omegns biavlerforening,Kyndig biavler,1,,DA,Continental Europe
2019-09-28 08:41:15,2019-09-28 08:53:29,0,94.64.131.187,100,734,1,2019-09-28 08:53:29,R_3FJYv71hVgbA8Xy,35.324997,25.1306,DA,4,162,,31,1,2,6,3,2,,5,11,4,5,9,5,2,2,4,4,2,4,3,4,1,"Oxalic acid, myresyre",9,,2,,1,2,1,1,1,1,2,2,4,4,Frederiksborg biavlerforening,GrundlÃ¦ggende bikursus,2,,DA,Continental Europe
2019-09-27 23:47:56,2019-09-28 09:08:19,0,82.63.56.64,100,33622,1,2019-09-28 09:08:19,R_bClICJgoMGbPaql,45.470703,9.1889038,IT,4,177,,67,1,1,6,3,10,,5,11,8,5,9,6,4,4,4,4,4,4,4,4,1,Apibioxal,9,,2,,1,2,1,2,1,1,1,3,4,4,Apibrescia,,5,,IT,Continental Europe
2019-09-28 10:14:03,2019-09-28 10:30:00,0,195.68.215.110,100,956,1,2019-09-28 10:30:01,R_3m2amrmYR4zJeKO,42.682999,23.317505,EN,4,154,,44,1,2,30,100,4,,5,11,4,5,11,6,2,4,4,3,4,4,4,3,1,Perizin,2,,2,,1,2,1,1,1,1,2,2,4,4,,ÐÑÐµÐ»Ð°ÑÑÑÐ²Ð¾ÑÐ¾ Ð¸ Ð¿ÑÐµÐ»Ð°Ñ Ð¿ÑÐ¾Ð²ÐµÑÐ¸ÑÐµÐ»,5,,EN,
2019-09-28 04:50:24,2019-09-28 10:34:10,0,93.146.43.245,100,20626,1,2019-09-28 10:34:10,R_1gpPR0QdpX7BU8G,45.470703,9.1889038,IT,4,177,,34,1,1,24,,10,,4,10,4,5,9,6,4,4,4,3,4,4,4,4,1,apofor 60 -  apibioxal,9,,2,,1,,1,1,1,1,1,2,4,4,ass. produttori miele piemonte,corsi di apicoltura e amalisi sensoriale dei mieli,3,,IT,Continental Europe
2019-09-28 10:59:17,2019-09-28 11:02:12,0,85.191.189.98,100,174,1,2019-09-28 11:02:12,R_33pevq972pRhArP,57.050095,9.9248962,DA,4,162,,54,1,2,5,2,11,,5,11,8,5,9,5,2,3,4,3,2,4,3,3,2,,,,2,,,,,,,,,,5,5,Danmark,,1,,DA,Continental Europe
2019-09-28 10:57:38,2019-09-28 11:09:29,0,87.49.45.222,100,710,1,2019-09-28 11:09:29,R_eyXJ3vWrzm7KsuJ,55.656006,12.523895,DA,4,162,,47,2,4,7,2,2,,5,11,8,5,9,5,,4,4,4,,4,4,4,2,,,,,,,,,,,,,1,4,4,NordsjÃ¦llandske Bivenner ,Forskellige kurser i biforeningen,1,,DA,Continental Europe
